,ID,Gender,Car,Realty,Children,Salary,Income_Type,Education,Family_Status,House_Type,AGE,EXPERIENCE,Occupation_Type,Family_Size,Risk,ACCOUNT_DURATION
11292,5047731,0,0,1,0,202500.0,0,2,1,0,59.9,0.0,12,1.0,0,52
11294,5047733,0,0,1,0,202500.0,0,2,1,0,59.9,0.0,12,1.0,0,31
11297,5047736,0,0,1,0,202500.0,0,2,1,0,59.9,0.0,12,1.0,0,5
11298,5047737,1,1,1,0,135000.0,2,2,1,0,23.11,1.0,15,1.0,0,3
11300,5047745,0,0,1,2,157500.0,2,2,0,0,27.7,4.7,15,4.0,0,49
11302,5047747,0,0,1,2,157500.0,2,2,0,0,27.7,4.7,15,4.0,0,25
11303,5047759,1,0,1,2,135000.0,2,1,0,0,35.5,1.7,8,4.0,0,17
11304,5047760,1,0,1,2,135000.0,2,1,0,0,35.5,1.7,8,4.0,0,16
11305,5047761,0,0,0,0,135000.0,2,2,0,0,43.1,0.5,2,2.0,0,39
11306,5047762,0,0,0,0,135000.0,2,2,0,0,43.1,0.5,2,2.0,0,51
11307,5047763,0,0,0,0,135000.0,2,2,0,0,43.1,0.5,2,2.0,0,50
11309,5047766,0,0,1,0,81000.0,0,2,0,0,55.11,0.0,12,2.0,0,6
11310,5047768,1,0,1,0,157500.0,0,2,0,0,64.1,0.0,12,2.0,0,24
11312,5047770,1,0,1,0,157500.0,0,2,0,0,64.1,0.0,12,2.0,0,16
11313,5047771,0,0,1,0,157500.0,2,2,1,0,39.3,0.9,15,1.0,0,5
11314,5047775,0,0,1,0,225000.0,2,2,1,0,54.0,10.8,13,1.0,0,52
11315,5047777,0,1,0,0,135000.0,0,2,0,0,55.2,0.0,12,2.0,0,22
11316,5047778,0,0,1,1,157500.0,2,2,0,0,40.5,0.7,15,3.0,0,22
11317,5047779,0,0,1,1,157500.0,2,2,0,0,40.5,0.7,15,3.0,0,20
11318,5047780,0,0,1,1,157500.0,2,2,0,0,40.5,0.7,15,3.0,0,15
11319,5047784,0,1,1,0,225000.0,2,1,0,0,32.6,0.1,15,2.0,0,31
11320,5047787,0,1,1,0,225000.0,2,1,0,0,28.7,2.8,12,2.0,0,11
11321,5047788,0,1,1,0,225000.0,2,1,0,0,28.7,2.8,12,2.0,0,36
11322,5047789,0,1,1,0,225000.0,2,1,0,0,28.7,2.8,12,2.0,0,35
11323,5047790,0,1,1,0,225000.0,2,1,0,0,28.7,2.8,12,2.0,0,42
11325,5047792,0,1,1,0,225000.0,2,1,0,0,28.7,2.8,12,2.0,0,12
11327,5047795,0,1,1,0,225000.0,2,1,0,0,28.7,2.8,12,2.0,0,10
11328,5047796,0,0,1,1,112500.0,1,2,0,0,33.2,2.2,8,3.0,0,13
11329,5047798,0,0,1,1,112500.0,1,2,0,0,33.2,2.2,8,3.0,0,15
11330,5047801,0,0,1,1,90000.0,2,2,0,0,38.5,1.0,12,3.0,0,32
11332,5047803,1,0,1,0,135000.0,2,2,1,0,46.11,1.8,8,1.0,0,9
11333,5047804,1,0,1,0,135000.0,2,2,1,0,46.11,1.8,8,1.0,0,3
11335,5047807,0,1,0,0,103500.0,2,1,0,0,39.1,7.0,15,2.0,0,34
11336,5047808,0,1,0,0,103500.0,2,1,0,0,39.1,7.0,15,2.0,0,32
11337,5047809,0,1,0,0,103500.0,2,1,0,0,39.1,7.0,15,2.0,0,11
11338,5047810,0,1,0,0,103500.0,2,1,0,0,39.1,7.0,15,2.0,0,23
11339,5047811,0,1,0,0,103500.0,2,1,0,0,39.1,7.0,15,2.0,0,29
11340,5047812,0,1,0,0,103500.0,2,1,0,0,39.1,7.0,15,2.0,0,26
11342,5047814,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,18
11343,5047815,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,7
11344,5047816,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,33
11345,5047817,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,24
11346,5047818,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,43
11347,5047819,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,47
11349,5047821,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,6
11350,5047822,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,11
11351,5047823,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,1,59
11352,5047824,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,35
11353,5047825,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,32
11355,5047827,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,17
11357,5047829,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,13
11358,5047830,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,4
11359,5047831,0,1,0,0,135000.0,2,2,0,0,28.7,0.8,8,2.0,0,2
11360,5047835,1,1,1,0,315000.0,2,2,0,0,59.11,2.8,4,2.0,0,13
11361,5047836,1,1,1,0,315000.0,2,2,0,0,59.11,2.8,4,2.0,0,36
11362,5047840,1,1,1,0,315000.0,2,2,0,0,59.11,2.8,4,2.0,0,47
11364,5047847,1,1,1,0,315000.0,2,2,0,0,59.11,2.8,4,2.0,0,46
11365,5047848,1,1,1,0,315000.0,2,2,0,0,59.11,2.8,4,2.0,0,28
11366,5047849,1,1,1,0,315000.0,2,2,0,0,59.11,2.8,4,2.0,0,22
11367,5047850,1,1,1,0,315000.0,2,2,0,0,59.11,2.8,4,2.0,0,12
11368,5047853,1,1,1,1,292500.0,2,1,0,0,34.5,9.1,12,3.0,0,27
11369,5047854,1,1,1,1,292500.0,2,1,0,0,34.5,9.1,12,3.0,0,46
11371,5047856,1,1,1,1,292500.0,2,1,0,0,34.5,9.1,12,3.0,0,39
11373,5047858,1,1,1,1,292500.0,2,1,0,0,34.5,9.1,12,3.0,0,26
11374,5047859,1,1,1,1,292500.0,2,1,0,0,34.5,9.1,12,3.0,0,40
11377,5047862,1,1,1,1,292500.0,2,1,0,0,34.5,9.1,12,3.0,0,18
11383,5047868,1,1,1,1,292500.0,2,1,0,0,34.5,9.1,12,3.0,0,37
11384,5047869,1,1,1,1,292500.0,2,1,0,0,34.5,9.1,12,3.0,0,35
11385,5047870,1,1,1,1,292500.0,2,1,0,0,34.5,9.1,12,3.0,0,10
11386,5047871,1,1,1,1,292500.0,2,1,0,0,34.5,9.1,12,3.0,0,6
11387,5047876,0,0,1,2,380250.0,2,2,0,0,50.6,11.4,11,4.0,0,6
11388,5047877,0,0,1,2,380250.0,2,2,0,0,50.6,11.4,11,4.0,0,30
11390,5047879,0,0,1,2,380250.0,2,2,0,0,50.6,11.4,11,4.0,0,22
11393,5047884,0,1,1,1,76500.0,2,2,0,0,39.6,7.1,3,3.0,0,26
11394,5047887,1,1,1,2,225000.0,2,2,0,0,37.0,10.7,8,4.0,0,44
11395,5047892,1,0,0,0,135000.0,2,2,1,0,51.12,4.5,8,1.0,0,13
11396,5047898,0,0,1,0,202500.0,2,2,0,0,50.4,2.0,11,2.0,0,29
11397,5047899,0,0,1,0,202500.0,2,2,0,0,50.4,2.0,11,2.0,0,54
11399,5047901,0,0,1,0,202500.0,2,2,0,0,50.4,2.0,11,2.0,0,8
11400,5047904,0,0,1,0,202500.0,2,2,0,0,50.4,2.0,11,2.0,0,53
11401,5047905,0,0,1,2,202500.0,2,2,0,1,31.5,12.2,8,4.0,0,44
11402,5047906,0,0,1,2,202500.0,2,2,0,1,31.5,12.2,8,4.0,0,8
11403,5047907,0,0,1,2,202500.0,2,2,0,1,31.5,12.2,8,4.0,0,48
11404,5047908,0,0,1,2,202500.0,2,2,0,1,31.5,12.2,8,4.0,0,49
11405,5047912,0,0,1,0,135000.0,2,2,0,0,54.4,6.8,8,2.0,0,33
11407,5047914,0,0,1,0,135000.0,2,2,0,0,54.4,6.8,8,2.0,0,12
11408,5047915,0,0,1,2,180000.0,2,2,0,0,35.4,0.5,8,4.0,0,46
11409,5047918,0,0,1,2,180000.0,2,2,0,0,35.4,0.5,8,4.0,0,38
11410,5047920,0,0,1,2,180000.0,2,2,0,0,35.4,0.5,8,4.0,0,37
11411,5047923,1,1,1,0,202500.0,2,2,0,0,48.11,5.6,2,2.0,0,29
11412,5047924,1,1,1,0,202500.0,2,2,0,0,48.11,5.6,2,2.0,0,11
11413,5047926,1,1,1,0,202500.0,2,2,0,0,48.11,5.6,2,2.0,0,43
11414,5047927,1,1,1,0,202500.0,2,2,0,0,48.11,5.6,2,2.0,0,3
11415,5047928,1,1,1,0,202500.0,2,2,0,0,48.11,5.6,2,2.0,0,4
11416,5047929,1,1,0,0,292500.0,2,2,1,0,38.4,4.2,4,1.0,0,19
11417,5047930,1,1,0,0,292500.0,2,2,1,0,38.4,4.2,4,1.0,0,17
11418,5047931,1,1,0,0,292500.0,2,2,1,0,38.4,4.2,4,1.0,0,11
11420,5047933,1,1,1,1,270000.0,2,1,0,0,45.4,7.8,10,3.0,0,21
11421,5047934,1,1,1,1,270000.0,2,1,0,0,45.4,7.8,10,3.0,0,29
11422,5047935,1,1,1,1,270000.0,2,1,0,0,45.4,7.8,10,3.0,0,20
11423,5047948,0,1,1,1,90000.0,2,2,0,0,37.4,0.6,2,3.0,0,47
11424,5047949,0,1,1,1,90000.0,2,2,0,0,37.4,0.6,2,3.0,0,32
11425,5047953,1,0,0,0,146250.0,2,2,1,2,25.3,1.5,8,1.0,0,24
11426,5047954,1,0,0,0,146250.0,2,2,1,2,25.3,1.5,8,1.0,0,12
11427,5047955,1,0,1,0,144000.0,2,2,0,0,46.6,5.0,17,2.0,0,12
11428,5047956,1,0,1,0,144000.0,2,2,0,0,46.6,5.0,17,2.0,0,13
11430,5047958,1,0,1,0,144000.0,2,2,0,0,46.6,5.0,17,2.0,0,6
11431,5047962,0,1,1,0,112500.0,2,2,0,0,33.1,1.1,8,2.0,0,46
11432,5047963,0,1,1,0,112500.0,2,2,0,0,33.1,1.1,8,2.0,0,40
11433,5047964,0,1,1,0,112500.0,2,2,0,0,33.1,1.1,8,2.0,0,43
11434,5047965,0,1,1,0,112500.0,2,2,0,0,33.1,1.1,8,2.0,0,45
11436,5047968,0,1,1,0,112500.0,2,2,0,0,33.1,1.1,8,2.0,0,29
11437,5047969,0,1,1,0,112500.0,2,2,0,0,33.1,1.1,8,2.0,0,23
11438,5047970,0,1,1,0,112500.0,2,2,0,0,33.1,1.1,8,2.0,0,22
11439,5047971,0,1,1,0,112500.0,2,2,0,0,33.1,1.1,8,2.0,0,15
11440,5047972,0,1,1,0,112500.0,2,2,0,0,33.1,1.1,8,2.0,0,7
11441,5047973,1,1,1,1,157500.0,2,1,0,0,26.3,8.2,8,3.0,0,10
11442,5047974,1,1,1,1,157500.0,2,1,0,0,26.3,8.2,8,3.0,0,21
11443,5047975,0,0,0,0,180000.0,2,2,1,1,58.8,1.3,1,1.0,0,39
11444,5047980,0,0,0,0,180000.0,2,2,1,1,58.8,1.3,1,1.0,0,13
11445,5047981,0,0,0,0,180000.0,2,2,1,1,58.8,1.3,1,1.0,0,5
11446,5047986,0,0,1,0,180000.0,2,2,0,0,54.2,10.11,10,2.0,0,4
11447,5047987,0,0,1,0,180000.0,2,2,0,0,54.2,10.11,10,2.0,0,49
11448,5047988,0,0,1,0,180000.0,2,2,0,0,54.2,10.11,10,2.0,0,30
11449,5047989,0,0,1,0,180000.0,2,2,0,0,54.2,10.11,10,2.0,0,2
11450,5047990,0,0,1,0,180000.0,2,2,0,0,54.2,10.11,10,2.0,0,59
11452,5047993,0,0,1,0,180000.0,2,2,0,0,54.2,10.11,10,2.0,0,29
11453,5047994,0,0,1,0,180000.0,2,2,0,0,54.2,10.11,10,2.0,0,1
11454,5047995,0,0,1,0,112500.0,2,2,1,0,53.1,1.7,2,1.0,0,41
11455,5047996,0,0,1,0,112500.0,2,2,1,0,53.1,1.7,2,1.0,0,8
11456,5047997,0,0,1,0,112500.0,2,2,1,0,53.1,1.7,2,1.0,0,20
11457,5047999,0,0,1,0,112500.0,2,2,1,0,53.1,1.7,2,1.0,0,1
11458,5048000,0,0,0,0,162000.0,2,2,0,0,54.9,18.0,3,2.0,0,2
11459,5048001,0,0,0,0,162000.0,2,2,0,0,54.9,18.0,3,2.0,0,28
11460,5048002,0,0,0,0,162000.0,2,2,0,0,54.9,18.0,3,2.0,0,10
11461,5048005,1,1,1,0,247500.0,2,2,0,0,38.8,9.3,10,2.0,0,29
11462,5048006,1,1,1,0,247500.0,2,2,0,0,38.8,9.3,10,2.0,0,19
11464,5048008,1,1,1,0,247500.0,2,2,0,0,38.8,9.3,10,2.0,0,24
11465,5048009,1,1,1,0,247500.0,2,2,0,0,38.8,9.3,10,2.0,0,28
11467,5048011,1,1,1,0,247500.0,2,2,0,0,38.8,9.3,10,2.0,0,7
11469,5048015,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,51
11470,5048016,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,49
11471,5048017,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,42
11472,5048018,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,33
11473,5048019,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,30
11474,5048020,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,27
11475,5048021,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,25
11477,5048023,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,32
11478,5048024,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,10
11479,5048025,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,50
11480,5048026,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,20
11481,5048027,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,41
11483,5048029,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,26
11485,5048031,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,19
11488,5048034,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,21
11490,5048036,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,13
11491,5048037,1,1,1,2,180000.0,2,2,0,0,35.9,13.2,8,4.0,0,9
11492,5048042,0,0,1,0,121500.0,2,1,0,0,30.6,0.9,0,2.0,0,18
11493,5048043,0,0,1,0,121500.0,2,1,0,0,30.6,0.9,0,2.0,0,39
11494,5048044,0,0,1,0,121500.0,2,1,0,0,30.6,0.9,0,2.0,0,36
11496,5048046,0,0,1,0,121500.0,2,1,0,0,30.6,0.9,0,2.0,0,3
11497,5048047,0,0,1,0,121500.0,2,1,0,0,30.6,0.9,0,2.0,0,40
11499,5048049,0,0,1,0,121500.0,2,1,0,0,30.6,0.9,0,2.0,0,31
11500,5048050,0,0,1,0,121500.0,2,1,0,0,30.6,0.9,0,2.0,0,23
11501,5048055,0,1,1,0,180000.0,0,2,0,0,60.6,0.0,12,2.0,0,12
11502,5048056,1,0,1,0,292500.0,2,1,0,0,44.7,2.5,8,2.0,0,21
11503,5048057,1,0,1,0,292500.0,2,1,0,0,44.7,2.5,8,2.0,0,31
11506,5048060,1,0,1,0,292500.0,2,1,0,0,44.7,2.5,8,2.0,0,24
11507,5048061,1,0,1,0,292500.0,2,1,0,0,44.7,2.5,8,2.0,0,20
11508,5048064,0,0,1,0,193500.0,2,1,1,0,46.9,13.1,8,1.0,0,32
11509,5048066,0,0,1,0,193500.0,2,1,1,0,46.9,13.1,8,1.0,0,19
11510,5048067,0,0,1,0,193500.0,2,1,1,0,46.9,13.1,8,1.0,0,13
11511,5048068,0,0,1,0,193500.0,2,1,1,0,46.9,13.1,8,1.0,0,8
11512,5048071,0,0,1,0,193500.0,2,1,1,0,46.9,13.1,8,1.0,0,12
11514,5048073,0,0,1,0,225000.0,2,1,1,0,58.9,19.474999999999998,3,1.0,0,61
11516,5048076,0,0,1,0,225000.0,2,1,1,0,58.9,19.474999999999998,3,1.0,0,60
11517,5048079,0,0,1,0,81000.0,0,2,1,0,61.8,0.0,12,1.0,0,9
11518,5048091,1,1,1,3,315000.0,2,2,0,0,42.2,15.1,10,5.0,0,50
11519,5048093,1,1,1,3,315000.0,2,2,0,0,42.2,15.1,10,5.0,0,42
11520,5048094,0,0,1,0,144000.0,2,2,1,0,41.5,4.1,8,1.0,0,31
11521,5048095,0,0,1,0,144000.0,2,2,1,0,41.5,4.1,8,1.0,0,49
11522,5048096,0,0,1,0,144000.0,2,2,1,0,41.5,4.1,8,1.0,0,27
11523,5048097,0,0,1,0,144000.0,2,2,1,0,41.5,4.1,8,1.0,0,16
11524,5048098,0,0,1,0,90000.0,2,2,0,0,40.12,7.1,8,2.0,0,51
11526,5048100,0,0,1,0,90000.0,2,2,0,0,40.12,7.1,8,2.0,0,11
11527,5048101,0,1,1,1,157500.0,2,2,0,0,39.5,3.11,15,3.0,0,19
11528,5048102,0,1,1,1,157500.0,2,2,0,0,39.5,3.11,15,3.0,0,20
11530,5048104,0,1,1,1,157500.0,2,2,0,0,39.5,3.11,15,3.0,0,17
11532,5048106,0,1,1,1,157500.0,2,2,0,0,39.5,3.11,15,3.0,0,34
11534,5048108,1,0,0,1,225000.0,2,1,0,0,28.11,6.5,8,3.0,0,9
11537,5048111,1,0,0,1,225000.0,2,1,0,0,28.11,6.5,8,3.0,0,8
11538,5048115,1,1,1,1,225000.0,2,1,0,0,33.5,3.7,10,3.0,0,46
11539,5048117,1,1,1,1,225000.0,2,1,0,0,33.5,3.7,10,3.0,0,10
11540,5048119,1,1,1,2,292500.0,2,2,0,0,33.1,7.3,12,4.0,0,23
11541,5048121,1,1,1,2,292500.0,2,2,0,0,33.1,7.3,12,4.0,0,46
11542,5048122,1,1,1,2,292500.0,2,2,0,0,33.1,7.3,12,4.0,0,11
11543,5048135,0,0,0,0,112500.0,0,2,0,0,64.7,0.0,12,2.0,0,35
11544,5048137,0,0,0,0,112500.0,0,2,0,0,64.7,0.0,12,2.0,0,43
11545,5048138,0,0,0,0,112500.0,0,2,0,0,64.7,0.0,12,2.0,0,8
11546,5048139,0,0,0,0,112500.0,0,2,0,0,64.7,0.0,12,2.0,0,13
11547,5048140,0,0,0,0,112500.0,0,2,0,0,64.7,0.0,12,2.0,0,48
11548,5048141,0,0,0,0,112500.0,0,2,0,0,64.7,0.0,12,2.0,0,19
11549,5048142,1,1,1,0,135000.0,2,2,0,0,49.7,10.6,8,2.0,0,23
11550,5048144,1,1,1,0,135000.0,2,2,0,0,49.7,10.6,8,2.0,0,6
11551,5048145,1,1,1,0,135000.0,2,2,0,0,49.7,10.6,8,2.0,0,4
11552,5048146,1,1,1,0,135000.0,2,2,0,0,49.7,10.6,8,2.0,0,16
11553,5048148,1,1,1,0,135000.0,2,2,0,0,49.7,10.6,8,2.0,0,58
11554,5048149,1,1,1,0,135000.0,2,2,0,0,49.7,10.6,8,2.0,0,35
11555,5048150,1,1,1,0,135000.0,2,2,0,0,49.7,10.6,8,2.0,0,15
11556,5048151,1,1,1,0,135000.0,2,2,0,0,49.7,10.6,8,2.0,0,9
11557,5048152,1,1,1,0,135000.0,2,2,0,0,49.7,10.6,8,2.0,0,8
11558,5048153,0,1,0,2,135000.0,2,2,0,3,27.5,1.11,8,4.0,0,16
11560,5048155,0,0,1,2,121500.0,2,2,0,0,29.1,4.11,15,4.0,0,10
11561,5048167,0,1,1,0,121500.0,0,2,0,0,64.1,0.0,12,2.0,0,27
11562,5048168,0,1,1,0,121500.0,0,2,0,0,64.1,0.0,12,2.0,0,50
11563,5048170,0,1,1,0,121500.0,0,2,0,0,64.1,0.0,12,2.0,0,60
11565,5048172,0,1,1,0,121500.0,0,2,0,0,64.1,0.0,12,2.0,0,15
11566,5048173,1,1,0,0,148500.0,2,2,0,0,30.1,9.1,8,2.0,0,3
11567,5048174,1,1,0,0,148500.0,2,2,0,0,30.1,9.1,8,2.0,0,13
11568,5048175,1,1,0,0,148500.0,2,2,0,0,30.1,9.1,8,2.0,0,20
11570,5048177,1,1,0,0,148500.0,2,2,0,0,30.1,9.1,8,2.0,0,16
11571,5048178,1,1,0,0,148500.0,2,2,0,0,30.1,9.1,8,2.0,0,8
11572,5048179,1,1,0,0,148500.0,2,2,0,0,30.1,9.1,8,2.0,0,12
11573,5048188,1,1,1,0,247500.0,2,1,1,0,27.5,2.3,6,1.0,0,38
11574,5048189,1,1,1,0,247500.0,2,1,1,0,27.5,2.3,6,1.0,0,34
11575,5048190,1,1,1,0,247500.0,2,1,1,0,27.5,2.3,6,1.0,0,39
11577,5048192,1,1,1,0,247500.0,2,1,1,0,27.5,2.3,6,1.0,0,31
11579,5048194,1,1,1,0,247500.0,2,1,1,0,27.5,2.3,6,1.0,0,40
11581,5048196,1,1,1,0,247500.0,2,1,1,0,27.5,2.3,6,1.0,0,33
11583,5048198,1,1,1,0,247500.0,2,1,1,0,27.5,2.3,6,1.0,0,24
11584,5048199,0,1,1,0,225000.0,0,1,0,0,64.4,0.0,12,2.0,0,24
11585,5048200,0,1,1,0,225000.0,0,1,0,0,64.4,0.0,12,2.0,0,40
11586,5048201,0,1,1,0,225000.0,0,1,0,0,64.4,0.0,12,2.0,0,12
11587,5048203,0,1,1,0,225000.0,0,1,0,0,64.4,0.0,12,2.0,0,23
11588,5048204,0,1,1,0,225000.0,0,1,0,0,64.4,0.0,12,2.0,0,19
11589,5048205,0,1,1,0,225000.0,0,1,0,0,64.4,0.0,12,2.0,0,13
11590,5048206,0,0,1,0,135000.0,0,2,1,0,59.2,0.0,12,1.0,0,12
11591,5048207,0,0,1,0,135000.0,0,2,1,0,59.2,0.0,12,1.0,0,21
11596,5048212,0,0,1,0,135000.0,0,2,1,0,59.2,0.0,12,1.0,0,24
11598,5048214,1,1,1,1,270000.0,2,2,0,0,33.6,2.4,8,3.0,0,13
11599,5048215,1,1,1,1,270000.0,2,2,0,0,33.6,2.4,8,3.0,0,9
11600,5048216,1,1,1,1,270000.0,2,2,0,0,33.6,2.4,8,3.0,0,3
11601,5048217,1,1,1,1,270000.0,2,2,0,0,33.6,2.4,8,3.0,0,10
11602,5048218,1,0,1,0,90000.0,2,2,1,2,25.6,0.3,8,1.0,0,24
11603,5048219,1,0,1,0,90000.0,2,2,1,2,25.6,0.3,8,1.0,0,23
11604,5048220,1,0,1,0,90000.0,2,2,1,2,25.6,0.3,8,1.0,0,10
11605,5048221,0,0,1,0,130500.0,2,2,0,1,49.11,9.7,15,2.0,0,41
11606,5048224,0,0,0,0,90000.0,2,2,1,0,51.4,19.474999999999998,8,1.0,0,28
11607,5048225,0,0,0,0,90000.0,2,2,1,0,51.4,19.474999999999998,8,1.0,0,46
11608,5048228,0,0,0,0,90000.0,2,2,1,0,51.4,19.474999999999998,8,1.0,0,35
11609,5048229,0,0,0,0,90000.0,2,2,1,0,51.4,19.474999999999998,8,1.0,0,38
11610,5048230,0,0,0,0,90000.0,2,2,1,0,51.4,19.474999999999998,8,1.0,0,17
11613,5048233,0,1,1,0,144000.0,2,2,0,0,33.2,7.5,4,2.0,0,26
11614,5048234,0,1,1,0,144000.0,2,2,0,0,33.2,7.5,4,2.0,0,3
11615,5048235,0,1,1,0,144000.0,2,2,0,0,33.2,7.5,4,2.0,0,2
11616,5048236,0,1,1,0,144000.0,2,2,0,0,33.2,7.5,4,2.0,0,9
11617,5048237,0,1,1,0,144000.0,2,2,0,0,33.2,7.5,4,2.0,0,32
11618,5048238,0,1,1,0,144000.0,2,2,0,0,33.2,7.5,4,2.0,0,20
11620,5048240,0,1,1,0,144000.0,2,2,0,0,33.2,7.5,4,2.0,0,8
11621,5048241,0,1,1,0,144000.0,2,2,0,0,33.2,7.5,4,2.0,0,6
11622,5048242,1,1,1,0,112500.0,2,2,0,0,36.1,18.2,3,2.0,0,11
11624,5048245,1,1,1,0,112500.0,2,2,0,0,36.1,18.2,3,2.0,0,57
11625,5048246,1,1,1,0,112500.0,2,2,0,0,36.1,18.2,3,2.0,0,40
11627,5048248,1,1,1,0,112500.0,2,2,0,0,36.1,18.2,3,2.0,0,26
11628,5048249,1,1,1,0,112500.0,2,2,0,0,36.1,18.2,3,2.0,0,19
11629,5048250,1,1,1,0,112500.0,2,2,0,0,36.1,18.2,3,2.0,0,13
11630,5048252,0,1,1,0,225000.0,2,2,0,0,43.3,2.5,10,2.0,0,7
11631,5048255,0,0,1,0,380250.0,2,2,0,0,58.1,12.9,12,2.0,0,30
11633,5048258,0,0,1,0,380250.0,2,2,0,0,58.1,12.9,12,2.0,0,21
11635,5048266,0,0,1,0,380250.0,2,2,0,0,58.1,12.9,12,2.0,0,25
11638,5048269,0,0,1,0,380250.0,2,2,0,0,58.1,12.9,12,2.0,0,13
11639,5048270,0,1,0,1,112500.0,2,1,1,0,27.5,4.5,3,2.0,0,6
11640,5048271,0,1,0,1,112500.0,2,1,1,0,27.5,4.5,3,2.0,0,44
11641,5048272,0,1,0,1,112500.0,2,1,1,0,27.5,4.5,3,2.0,0,60
11642,5048273,0,1,0,1,112500.0,2,1,1,0,27.5,4.5,3,2.0,0,5
11644,5048275,0,1,0,1,112500.0,2,1,1,0,27.5,4.5,3,2.0,0,16
11646,5048278,0,0,1,0,270000.0,2,1,1,0,52.1,7.2,10,1.0,0,21
11647,5048279,0,0,1,0,270000.0,2,1,1,0,52.1,7.2,10,1.0,0,14
11648,5048282,0,0,1,0,270000.0,2,1,1,0,52.1,7.2,10,1.0,0,55
11649,5048285,0,0,1,0,270000.0,2,1,1,0,52.1,7.2,10,1.0,0,29
11650,5048286,1,1,1,0,180000.0,2,1,0,0,59.7,12.5,12,2.0,0,29
11651,5048287,1,1,1,0,180000.0,2,1,0,0,59.7,12.5,12,2.0,0,44
11652,5048288,1,1,1,0,180000.0,2,1,0,0,59.7,12.5,12,2.0,0,16
11653,5048289,1,1,1,0,180000.0,2,1,0,0,59.7,12.5,12,2.0,0,15
11655,5048291,1,1,1,0,180000.0,2,1,0,0,59.7,12.5,12,2.0,0,30
11660,5048296,1,1,1,0,180000.0,2,1,0,0,59.7,12.5,12,2.0,0,28
11662,5048302,0,0,1,0,85500.0,2,2,0,0,55.1,19.474999999999998,3,2.0,0,44
11663,5048303,0,0,0,0,90000.0,2,1,1,0,59.11,4.2,3,1.0,0,15
11664,5048304,0,0,0,0,90000.0,2,1,1,0,59.11,4.2,3,1.0,0,13
11666,5048306,0,0,0,0,90000.0,2,1,1,0,59.11,4.2,3,1.0,0,14
11669,5048309,0,0,0,0,90000.0,2,1,1,0,59.11,4.2,3,1.0,0,36
11670,5048310,0,0,0,0,90000.0,2,1,1,0,59.11,4.2,3,1.0,0,5
11676,5048319,0,0,0,0,90000.0,2,1,1,0,59.11,4.2,3,1.0,0,4
11678,5048321,1,1,1,1,270000.0,2,2,0,0,50.4,10.7,4,3.0,0,3
11679,5048322,1,1,1,1,270000.0,2,2,0,0,50.4,10.7,4,3.0,0,5
11681,5048324,1,0,1,0,135000.0,2,2,1,0,26.1,1.2,17,1.0,0,5
11682,5048325,1,0,1,0,135000.0,2,2,1,0,26.1,1.2,17,1.0,0,6
11683,5048326,1,0,1,0,135000.0,2,2,1,0,26.1,1.2,17,1.0,0,10
11684,5048327,1,0,1,0,135000.0,2,2,1,0,26.1,1.2,17,1.0,0,9
11687,5048330,1,0,1,0,135000.0,2,2,1,0,26.1,1.2,17,1.0,0,45
11689,5048332,1,1,1,0,225000.0,2,2,0,0,24.2,3.1,12,2.0,0,11
